address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Hingham,02043,MA,319 Lincoln Street,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:35:09,avalonresidences@avalonbay.com,MA053,False,2025-10-29 15:35:09,Residences Hingham Shipyard,False,2,7817393540,True,133dd75d-157a-4893-89ab-0ce1f0bf521e,NzTIAJROdZ,133dd75d-157a-4893-89ab-0ce1f0bf521e,ACTIVE,True,190,True
South Easton,02375,MA,60 Robert Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:35:08,AvalonEaston@avalonbay.com,MA052,False,2025-10-29 15:35:08,Avalon Easton,False,2,5082195158,True,27927f8f-308e-4b73-a7af-44fa6a13bb3d,iUPVFTfpXc,27927f8f-308e-4b73-a7af-44fa6a13bb3d,ACTIVE,True,290,True
Boston,02199,MA,770 Boylston Street,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:35:05,Aprudential@avalonbay.com,MA042,False,2025-10-29 15:35:05,Avalon at Prudential Center I,False,2,6175369300,True,893af3a1-168d-41f2-85df-dbe7051f544f,p2YUGG02lh,893af3a1-168d-41f2-85df-dbe7051f544f,ACTIVE,True,243,True
Boston,02199,MA,790 Boylston Street,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:35:04,AVABackBay@avaapartments.com,MA040,False,2025-10-29 15:35:04,AVA Back Bay,False,2,6172364850,True,c2a2ea92-b7f2-4d21-877b-78e6a7e2bcfc,9H2BKExD2W,c2a2ea92-b7f2-4d21-877b-78e6a7e2bcfc,ACTIVE,True,271,True
Somerville,02145,MA,333 Great River Road,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:35:02,assemblyrow@avalonbay.com,MA038,False,2025-10-29 15:35:02,Avalon at Assembly Row,False,2,6176250986,True,1b856351-ddba-4735-a3ec-a061c6f7ff95,54GXqpDBqK,1b856351-ddba-4735-a3ec-a061c6f7ff95,ACTIVE,True,195,True
Natick,01760,MA,3 Chrysler Road,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:35:02,AvalonNatick@avalonbay.com,MA037,False,2025-10-29 15:35:02,Avalon Natick,False,2,5089754333,True,4e527350-7ab2-4513-80ea-854f39c92cb1,rQHvjE34vL,4e527350-7ab2-4513-80ea-854f39c92cb1,ACTIVE,True,407,True
Boston,02116,MA,77 Exeter Street,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:35:01,AvalonExeter@avalonbay.com,MA036,False,2025-10-29 15:35:01,Avalon Exeter,False,2,6172361369,True,83c42bc9-9867-40ed-9acf-bfda14a36c1b,so5Fm5A06L,83c42bc9-9867-40ed-9acf-bfda14a36c1b,ACTIVE,True,187,True
Northborough,01532,MA,14000 Avalon Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:59,Avalonnorthborough@avalonbay.com,MA030,False,2025-10-29 15:34:59,Avalon Northborough,False,2,5083930800,True,a7443f75-91c6-4c04-8b6f-6d3d3718d040,XAJfWJTGMv,a7443f75-91c6-4c04-8b6f-6d3d3718d040,ACTIVE,True,163,True
Northborough,01532,MA,14000 Avalon Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:59,AvalonNorthborough@avalonbay.com,MA032,False,2025-10-29 15:34:59,Avalon Northborough II,False,2,5083930800,True,4bb34d57-c683-450c-aeb8-d1e0c8a2245e,l9n1dtnAHH,4bb34d57-c683-450c-aeb8-d1e0c8a2245e,ACTIVE,True,219,True
Acton,01720,MA,1000 Avalon Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:58,avalonacton@avalonbay.com,MA028,False,2025-10-29 15:34:58,Avalon Acton II,False,2,9782633400,True,3ce661d1-a130-40d6-9c37-6855f3e7e16e,r3NLd0Ib8E,3ce661d1-a130-40d6-9c37-6855f3e7e16e,ACTIVE,True,86,True
Hingham,02043,MA,152 Shipyard Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:57,AvalonHinghamShipyard@AvalonBay.Com,MA027,False,2025-10-29 15:34:57,Avalon at the Hingham Shipyard,False,2,7817497822,True,cf52683a-b5d7-40f5-a84f-691d2023a1d9,AHF9Aj2KR6,cf52683a-b5d7-40f5-a84f-691d2023a1d9,ACTIVE,True,235,True
Acton,01720,MA,1000 Avalon Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:56,avalonacton@avalonbay.com,MA025,False,2025-10-29 15:34:56,Avalon Acton,False,2,9782633400,True,99c2fd71-b761-4821-b040-14d99236fc19,dCEdIF9H8p,99c2fd71-b761-4821-b040-14d99236fc19,ACTIVE,True,380,True
Lexington,02421,MA,1000 Main  Campus Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:56,avalonatlexingtonhills@avalonbay.com,MA024,False,2025-10-29 15:34:56,Avalon at Lexington Hills,False,2,7818608851,True,b6f9dc9f-7147-4655-bc36-c6ecad8e1ef3,DqWIHbtxyx,b6f9dc9f-7147-4655-bc36-c6ecad8e1ef3,ACTIVE,True,387,True
Chestnut Hill,02467,MA,160 Boylston St,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:55,AvalonatChestnutHill@AVALONBAY.COM,MA020,False,2025-10-29 15:34:55,Avalon at Chestnut Hill,False,2,6175580666,True,96571bc3-9601-48ba-b120-0530f584baca,KfFOYa8SUx,96571bc3-9601-48ba-b120-0530f584baca,ACTIVE,True,204,True
Peabody,01960,MA,51 Keys Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:54,eavespeabody@eavesbyavalon.com,MA018,False,2025-10-29 15:34:54,eaves Peabody,False,2,9785314343,True,c88f5ee1-3d65-4926-a8af-785d17fa6438,GAkVmiidza,c88f5ee1-3d65-4926-a8af-785d17fa6438,ACTIVE,True,286,True
Plymouth,02360,MA,1 Avalon Way,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:53,AvalonatThePinehills@avalonbay.com,MA016,False,2025-10-29 15:34:53,Avalon at The Pinehills,False,2,5082090333,True,cb2f601b-763c-4883-98ca-8e3831d92789,IN5YuMA302,cb2f601b-763c-4883-98ca-8e3831d92789,ACTIVE,True,101,True
Quincy,02169,MA,150 Quarry Street,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:52,eavesquincy@eavesbyavalon.com,MA003,False,2025-10-29 15:34:52,eaves Quincy,False,2,6177732887,True,854a44dc-6a35-4fed-b71b-d57f8fac8798,gBG7NQYjF7,854a44dc-6a35-4fed-b71b-d57f8fac8798,ACTIVE,True,245,True
Coconut Creek,33073,FL,5401 Wiles Road,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:51,avaloncoconutcreek@avalonbay.com,FL012,False,2025-10-29 15:34:51,Avalon Coconut Creek,False,2,9545903340,True,11cf05d0-4e53-466e-be4f-03b7b92f7208,eca3zX25Qw,11cf05d0-4e53-466e-be4f-03b7b92f7208,ACTIVE,True,270,True
Denver,80230,CO,7108 E Lowry Blvd,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:50,AvalonLowry@avalonbay.com,CO010,False,2025-10-29 15:34:50,Avalon Lowry,False,2,3033408888,True,d119cd5f-084d-4ccd-b69e-9a0dfd9bf34c,RCDY6DijF9,d119cd5f-084d-4ccd-b69e-9a0dfd9bf34c,ACTIVE,True,347,True
Englewood,80113,CO,3650 South Broadway,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:49,AvalonCherryHills@avalonbay.com,CO009,False,2025-10-29 15:34:49,Avalon Cherry Hills,False,2,7206776562,True,06394c39-fbdd-4a0c-a4ee-9428b6ca1ac1,QuOiuCVXkr,06394c39-fbdd-4a0c-a4ee-9428b6ca1ac1,ACTIVE,True,306,True
Lafayette,80026,CO,235 E. South Boulder Rd.,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:48,AvalonFlatirons@avalonbay.com,CO008,False,2025-10-29 15:34:48,Avalon Flatirons,False,2,3036645537,True,014925ec-4896-43ac-ba33-f3d8548c5c7c,VJEOPLFVXX,014925ec-4896-43ac-ba33-f3d8548c5c7c,ACTIVE,True,207,True
Aurora,80016,CO,6855 South Langdale St,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:46,avalonsouthlands@avalonbay.com,CO004,False,2025-10-29 15:34:46,Avalon Southlands,False,2,3038003522,True,8405d26f-2a9b-442b-b22d-b8eea6903499,wi1XyTA04l,8405d26f-2a9b-442b-b22d-b8eea6903499,ACTIVE,True,338,True
Mountain View,94043,CA,555 West Middlefield Rd.,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:43,Middlefield@eavesbyavalon.com,CA575,False,2025-10-29 15:34:43,eaves Mt. View at Middlefield,False,2,6505285000,True,a42d2db9-af18-4eda-8877-b2b12892b9d4,CMxFLU9BOi,a42d2db9-af18-4eda-8877-b2b12892b9d4,ACTIVE,True,404,True
San Jose,95129,CA,700 Saratoga Ave.,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:42,eavesWestValley@eavesbyavalon.com,CA569,False,2025-10-29 15:34:42,eaves West Valley,False,2,4085516900,True,2368217b-f3d1-4f44-83bf-a2ea75f34dee,StxmPOPsP2,2368217b-f3d1-4f44-83bf-a2ea75f34dee,ACTIVE,True,789,True
San Diego,92122,CA,7205 Charmant Dr.,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:42,lajollacolony@avalonbay.com,CA561,False,2025-10-29 15:34:42,Avalon La Jolla Colony,False,2,8584521978,True,16319052-a293-427b-a167-a029bb717044,TL2W66Grbe,16319052-a293-427b-a167-a029bb717044,ACTIVE,True,180,True
La Mesa,91942,CA,5679 Amaya Dr.,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:40,eaveslamesa@eavesbyavalon.com,CA522,False,2025-10-29 15:34:40,eaves La Mesa,False,2,6194631116,True,2e5faa7c-28f2-4d59-9726-2cb10ebf702e,0pp1yGryYm,2e5faa7c-28f2-4d59-9726-2cb10ebf702e,ACTIVE,True,168,True
Pleasanton,94588,CA,5649 Owens Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:39,avalonpleasanton@avalonbay.com,CA127,False,2025-10-29 15:34:39,Avalon Pleasanton,False,2,9253978096,True,7be3a4f6-80ed-4588-9285-f5c3e22b1b82,SwBn4XFvPG,7be3a4f6-80ed-4588-9285-f5c3e22b1b82,ACTIVE,True,82,True
Lake Forest,92630,CA,1000 Lupine,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:36,avalonbakerranch@avalonbay.com,CA108,False,2025-10-29 15:34:36,Avalon Baker Ranch,False,2,9495864610,True,c3040344-778c-434d-8f64-7e689df62c60,kM6adZFEyP,c3040344-778c-434d-8f64-7e689df62c60,ACTIVE,True,430,True
San Francisco,94102,CA,325 Octavia Street,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:35,avalonhayesvalley@avalonbay.com,CA104,False,2025-10-29 15:34:35,Avalon Hayes Valley,False,2,4158633228,True,b7947b3c-a867-4336-999e-85d7378ffa4a,3CkrDeGGK0,b7947b3c-a867-4336-999e-85d7378ffa4a,ACTIVE,True,182,True
Lake Forest,92630,CA,22700 Lake Forest Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:33,eaveslakeforest@eavesbyavalon.com,CA096,False,2025-10-29 15:34:33,eaves Lake Forest,False,2,9497684801,True,85633156-c0a4-44ca-8b46-f177170b0b9a,J1A1lCHQa1,85633156-c0a4-44ca-8b46-f177170b0b9a,ACTIVE,True,225,True
Dublin,94568,CA,5200 Iron Horse Parkway,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:33,AvalonDublinStation@avalonbay.com,CA098,False,2025-10-29 15:34:33,Avalon Dublin Station,False,2,9258287181,True,ccc29600-fef9-43d0-9a93-78a510cd7b2c,vPPkhvALZQ,ccc29600-fef9-43d0-9a93-78a510cd7b2c,ACTIVE,True,253,True
San Diego,92129,CA,10024 Paseo Montril,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:32,eavesranchopenasquitos@eavesbyavalon.com,CA095,False,2025-10-29 15:34:32,eaves Rancho Penasquitos,False,2,8584848848,True,005c708f-75b8-4f3f-8064-f1f34976902c,9BwPR2ofJG,005c708f-75b8-4f3f-8064-f1f34976902c,ACTIVE,True,250,True
Union City,94587,CA,24 Union Square,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:30,AvalonUnionCity@avalonbay.com,CA082,False,2025-10-29 15:34:30,Avalon Union City,False,2,5104759880,True,0d10f9e9-8eae-4d5a-b0f3-7c063e872d04,Rom24af9ic,0d10f9e9-8eae-4d5a-b0f3-7c063e872d04,ACTIVE,True,439,True
Mountain View,94040,CA,2400 West El Camino Real,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:29,peninsula@avalonbay.com,CA064,False,2025-10-29 15:34:29,Avalon Towers on the Peninsula,False,2,6509697777,True,9e6d631a-5082-4e0b-ba2a-aeae885e8a29,N5obRQNvG9,9e6d631a-5082-4e0b-ba2a-aeae885e8a29,ACTIVE,True,211,True
San Jose,95126,CA,754 The Alameda,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:29,acahillpark@avalonbay.com,CA062,False,2025-10-29 15:34:29,Avalon at Cahill Park,False,2,4082927778,True,d349c6bf-f7b7-4d30-a69b-1d75962c9bf8,LiqNWaLEvE,d349c6bf-f7b7-4d30-a69b-1d75962c9bf8,ACTIVE,True,218,True
Huntington Beach,92647,CA,6700 Warner Avenue,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:28,eaveshuntingtonbeach@eavesbyavalon.com,CA059,False,2025-10-29 15:34:28,eaves Huntington Beach,False,2,7148476047,True,0ad92e8f-85f0-4071-9871-eb1c361fef02,qxVNeevPEN,0ad92e8f-85f0-4071-9871-eb1c361fef02,ACTIVE,True,304,True
Rancho Santa Marg,92688,CA,111 Via Serena,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:34:27,eavessantamargarita@eavesbyavalon.com,CA050,False,2025-10-29 15:34:27,eaves Santa Margarita,False,2,9495897759,True,09d2bc61-9efa-41be-98f7-275d327aa5f7,wB8JwSktu9,09d2bc61-9efa-41be-98f7-275d327aa5f7,ACTIVE,True,302,True
Foster City,94404,CA,700 Marlin Avenue,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:29:19,eavesfostercity@eavesbyavalon.com,CA033,False,2025-10-29 15:29:19,eaves Foster City,False,2,6503418287,True,190b28a6-64da-4a75-8a9a-cc37925bd354,i1PUKXEtT4,190b28a6-64da-4a75-8a9a-cc37925bd354,ACTIVE,True,290,True
San Diego,92123,CA,2745 MeadowLark Drive,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:29:18,eavesmissionridge@eavesbyavalon.com,CA026,False,2025-10-29 15:29:18,eaves Mission Ridge,False,2,8582782131,True,7afdd641-0cb9-4c11-b653-86d41842b342,puLGJA4Bms,7afdd641-0cb9-4c11-b653-86d41842b342,ACTIVE,True,200,True
San Jose,95126,CA,1300 The Alameda,2,e941b225-8fb5-479c-a5d4-fc23692ccb1c,AvalonBay Communities,2ThHFslqV4,2025-10-29 15:29:18,alameda@avalonbay.com,CA029,False,2025-10-29 15:29:18,Avalon on the Alameda,False,2,4088850333,True,a23f06b7-a19e-4578-b41b-3886023a2d0b,FE78C0WhWc,a23f06b7-a19e-4578-b41b-3886023a2d0b,ACTIVE,True,307,True
